zip,city,state,lat,long
62917,carrier mills,IL,37.69809,-88.64884
62918,carterville,IL,37.78997,-89.08766
62919,cave in rock,IL,37.52073,-88.14891
62920,cobden,IL,37.54896,-89.23501
62921,colp,IL,37.80156,-89.08424
62922,creal springs,IL,37.62104,-88.81596
62923,cypress,IL,37.34435,-89.01472
62924,de soto,IL,37.82388,-89.20467
62926,dongola,IL,37.36736,-89.1339
62927,dowell,IL,37.93531,-89.24159
62928,eddyville,IL,37.48287,-88.57914
62930,eldorado,IL,37.83822,-88.44115
62931,elizabethtown,IL,37.52852,-88.28678
62932,elkville,IL,37.90344,-89.21404
62933,energy,IL,37.77273,-89.025
62934,equality,IL,37.70463,-88.3643
62935,galatia,IL,37.8412,-88.63383
62938,golconda,IL,37.3802,-88.54269
62939,goreville,IL,37.5512,-88.98147
62940,gorham,IL,37.73168,-89.47209
62941,grand chain,IL,37.24447,-88.98071
62942,grand tower,IL,37.64347,-89.46919
62943,grantsburg,IL,37.35642,-88.74771
62946,harrisburg,IL,37.70725,-88.53816
62947,herod,IL,37.56343,-88.44001
62948,herrin,IL,37.81685,-89.02953
62949,hurst,IL,37.82788,-89.14438
62950,jacob,IL,37.75545,-89.56041
62951,johnston city,IL,37.8235,-88.92917
62952,jonesboro,IL,37.41825,-89.33719
62953,joppa,IL,37.20837,-88.84999
62954,junction,IL,37.69118,-88.27478
62955,karbers ridge,IL,37.69118,-88.27478
62956,karnak,IL,37.27993,-88.94233
62957,mc clure,IL,37.3079,-89.42669
62958,makanda,IL,37.59972,-89.1659
62959,marion,IL,37.71804,-88.90775
62960,metropolis,IL,37.22607,-88.71073
62961,millcreek,IL,37.34028,-89.25519
62962,miller city,IL,37.07376,-89.335
62963,mound city,IL,37.09396,-89.16201
62964,mounds,IL,37.12854,-89.21531
62965,muddy,IL,37.76708,-88.52022
62966,murphysboro,IL,37.77508,-89.35108
62967,new burnside,IL,37.58044,-88.75181
62969,olive branch,IL,37.15795,-89.34349
62970,olmsted,IL,37.21477,-89.09963
62971,oraville,IL,37.21477,-89.09963
62972,ozark,IL,37.53704,-88.79134
62973,perks,IL,37.53704,-88.79134
62974,pittsburg,IL,37.77736,-88.78467
62975,pomona,IL,37.6375,-89.37774
62976,pulaski,IL,37.21897,-89.20552
62977,raleigh,IL,37.85397,-88.5449
62979,ridgway,IL,37.8161,-88.19181
62982,rosiclare,IL,37.42811,-88.35961
62983,royalton,IL,37.90497,-89.11722
62984,shawneetown,IL,37.71038,-88.15479
62985,simpson,IL,37.46088,-88.68961
62987,stonefort,IL,37.61677,-88.65417
62988,tamms,IL,37.24395,-89.29747
62990,thebes,IL,37.23092,-89.40643
62992,ullin,IL,37.27901,-89.16661
62993,unity,IL,37.27901,-89.16661
62994,vergennes,IL,37.90778,-89.34075
62995,vienna,IL,37.42597,-88.87523
62996,villa ridge,IL,37.16306,-89.15429
62997,willisville,IL,37.98225,-89.59039
62998,wolf lake,IL,37.51587,-89.4474
62999,zeigler,IL,37.8917,-89.05257
63001,allenton,MO,37.8917,-89.05257
63005,chesterfield,MO,38.64427,-90.64723
63006,chesterfield,MO,38.64427,-90.64723
63010,arnold,MO,38.42948,-90.39328
63011,ballwin,MO,38.6037,-90.55919
63012,barnhart,MO,38.33316,-90.44748
63013,beaufort,MO,38.41545,-91.15205
63014,berger,MO,38.64701,-91.3185
63015,catawissa,MO,38.40365,-90.75351
63016,cedar hill,MO,38.35304,-90.63998
63017,chesterfield,MO,38.65104,-90.53642
63019,crystal city,MO,38.22874,-90.37672
63020,de soto,MO,38.10677,-90.56195
63021,ballwin,MO,38.5688,-90.54644
63022,ballwin,MO,38.5688,-90.54644
63023,dittmer,MO,38.26924,-90.71319
63024,ballwin,MO,38.26924,-90.71319
63025,eureka,MO,38.49049,-90.61937
63026,fenton,MO,38.50276,-90.4603
63028,festus,MO,38.14637,-90.39567
63030,fletcher,MO,38.12778,-90.74521
63031,florissant,MO,38.81194,-90.35298
63032,florissant,MO,38.81194,-90.35298
63033,florissant,MO,38.79558,-90.27714
63034,florissant,MO,38.84808,-90.28876
63036,french village,MO,37.98041,-90.37608
63037,gerald,MO,38.42751,-91.3159
63038,glencoe,MO,38.58139,-90.67217
63039,gray summit,MO,38.49475,-90.83866
63040,grover,MO,38.57299,-90.63495
63041,grubville,MO,38.25101,-90.79012
63042,hazelwood,MO,38.78578,-90.38627
63043,maryland heights,MO,38.72928,-90.46209
63044,bridgeton,MO,38.76981,-90.42897
63045,earth city,MO,38.7689,-90.46626
63047,hematite,MO,38.19547,-90.48753
63048,herculaneum,MO,38.25876,-90.39338
63049,high ridge,MO,38.47937,-90.53103
63050,hillsboro,MO,38.25975,-90.57782
63051,house springs,MO,38.39953,-90.58005
63052,imperial,MO,38.39073,-90.43555
63053,kimmswick,MO,38.36687,-90.36436
63055,labadie,MO,38.53294,-90.83393
63056,leslie,MO,38.38983,-91.2171
63057,liguori,MO,38.34327,-90.40556
63060,lonedell,MO,38.2589,-90.86722
63061,luebbering,MO,38.26989,-90.81535
63065,mapaville,MO,38.26989,-90.81535
63066,morse mill,MO,38.26989,-90.81535
63068,new haven,MO,38.55696,-91.24177
63069,pacific,MO,38.48977,-90.73041
63070,pevely,MO,38.28372,-90.42142
63071,richwoods,MO,38.15169,-90.82493
63072,robertsville,MO,38.36884,-90.81343
63073,saint albans,MO,38.5936,-90.76809
63074,saint ann,MO,38.7265,-90.3887
63077,saint clair,MO,38.3271,-90.98633
63079,stanton,MO,38.2606,-91.09979
63080,sullivan,MO,38.20374,-91.08459
63084,union,MO,38.41787,-91.01281
63087,valles mines,MO,38.01309,-90.4537
63088,valley park,MO,38.54766,-90.50325
63089,villa ridge,MO,38.45952,-90.88385
63090,washington,MO,38.53099,-91.04845
63091,rosebud,MO,38.36807,-91.39032
63099,fenton,MO,38.36807,-91.39032
63101,saint louis,MO,38.63144,-90.19264
63102,saint louis,MO,38.6352,-90.18644
63103,saint louis,MO,38.62974,-90.21678
63104,saint louis,MO,38.61076,-90.21266
63105,saint louis,MO,38.64436,-90.32831
63106,saint louis,MO,38.64439,-90.20838
63107,saint louis,MO,38.66386,-90.21208
63108,saint louis,MO,38.64481,-90.25351
63109,saint louis,MO,38.58455,-90.2958
63110,saint louis,MO,38.62586,-90.26699
63111,saint louis,MO,38.55816,-90.25004
63112,saint louis,MO,38.65893,-90.28268
63113,saint louis,MO,38.65796,-90.24756
63114,saint louis,MO,38.70221,-90.36262
63115,saint louis,MO,38.68221,-90.23995
63116,saint louis,MO,38.58035,-90.2645
63117,saint louis,MO,38.63082,-90.33105
63118,saint louis,MO,38.59233,-90.22564
63119,saint louis,MO,38.58851,-90.35132
63120,saint louis,MO,38.69056,-90.26212
63121,saint louis,MO,38.70721,-90.30135
63122,saint louis,MO,38.57921,-90.42015
63123,saint louis,MO,38.54892,-90.32756
63124,saint louis,MO,38.63803,-90.38038
63125,saint louis,MO,38.51852,-90.29283
63126,saint louis,MO,38.54968,-90.37864
63127,saint louis,MO,38.53325,-90.41347
63128,saint louis,MO,38.49296,-90.38213
63129,saint louis,MO,38.45579,-90.32196
63130,saint louis,MO,38.66506,-90.32523
63131,saint louis,MO,38.61744,-90.44417
63132,saint louis,MO,38.67595,-90.37789
63133,saint louis,MO,38.68091,-90.30598
63134,saint louis,MO,38.74338,-90.34561
63135,saint louis,MO,38.75007,-90.29897
63136,saint louis,MO,38.7433,-90.25979
63137,saint louis,MO,38.75051,-90.21123
63138,saint louis,MO,38.79964,-90.1823
63139,saint louis,MO,38.61043,-90.29174
63140,saint louis,MO,38.73846,-90.32306
63141,saint louis,MO,38.65829,-90.45818
63143,saint louis,MO,38.61124,-90.32019
63144,saint louis,MO,38.61909,-90.34765
63145,saint louis,MO,38.61909,-90.34765
63146,saint louis,MO,38.69841,-90.47331
63147,saint louis,MO,38.69545,-90.21589
63150,saint louis,MO,38.69545,-90.21589
63151,saint louis,MO,38.69545,-90.21589
63155,saint louis,MO,38.62787,-90.20543
63156,saint louis,MO,38.62787,-90.20543
63157,saint louis,MO,38.62787,-90.20543
63158,saint louis,MO,38.62787,-90.20543
63160,saint louis,MO,38.62787,-90.20543
63163,saint louis,MO,38.62787,-90.20543
63164,saint louis,MO,38.62787,-90.20543
63166,saint louis,MO,38.62787,-90.20543
63167,saint louis,MO,38.62787,-90.20543
63169,saint louis,MO,38.62787,-90.20543
63171,saint louis,MO,38.62787,-90.20543
63177,saint louis,MO,38.62787,-90.20543
63178,saint louis,MO,38.62787,-90.20543
63179,saint louis,MO,38.62787,-90.20543
63180,saint louis,MO,38.62787,-90.20543
63182,saint louis,MO,38.62787,-90.20543
63188,saint louis,MO,38.62787,-90.20543
63190,saint louis,MO,38.62787,-90.20543
63195,saint louis,MO,38.62787,-90.20543
63196,saint louis,MO,38.62787,-90.20543
63197,saint louis,MO,38.62787,-90.20543
63198,saint louis,MO,38.62787,-90.20543
63199,saint louis,MO,38.62787,-90.20543
63301,saint charles,MO,38.86333,-90.46736
63302,saint charles,MO,38.86333,-90.46736
63303,saint charles,MO,38.74011,-90.5429
63304,saint charles,MO,38.70611,-90.66516
63330,annada,MO,39.2707,-90.80655
63332,augusta,MO,38.59701,-90.89033
63333,bellflower,MO,39.03672,-91.31595
63334,bowling green,MO,39.30166,-91.18781
63336,clarksville,MO,39.3362,-90.94666
63338,cottleville,MO,39.3362,-90.94666
63339,curryville,MO,39.3442,-91.37327
63341,defiance,MO,38.67432,-90.81186
63342,dutzow,MO,38.67432,-90.81186
63343,elsberry,MO,39.15856,-90.82796
63344,eolia,MO,39.23691,-91.00429
63345,farber,MO,39.27807,-91.57134
63346,flinthill,MO,39.27807,-91.57134
63347,foley,MO,39.07093,-90.76701
63348,foristell,MO,38.79304,-90.9427
63349,hawk point,MO,38.97757,-91.1531
63350,high hill,MO,38.89938,-91.36097
63351,jonesburg,MO,38.86259,-91.31357
63352,laddonia,MO,39.25129,-91.654
63353,louisiana,MO,39.44689,-91.12196
63357,marthasville,MO,38.6586,-91.09594
63359,middletown,MO,39.15548,-91.34907
63361,montgomery city,MO,38.96252,-91.55446
63362,moscow mills,MO,38.93214,-90.88015
63363,new florence,MO,38.88611,-91.45604
63365,new melle,MO,38.88611,-91.45604
63366,o fallon,MO,38.85942,-90.72028
63367,lake saint louis,MO,38.7778,-90.79555
63368,o fallon,MO,38.75124,-90.72961
63369,old monroe,MO,38.93958,-90.76505
63370,olney,MO,39.09024,-91.24057
63373,portage des sioux,MO,38.92999,-90.39297
63376,saint peters,MO,38.79987,-90.6174
63377,silex,MO,39.11037,-91.1037
63378,treloar,MO,39.11037,-91.1037
63379,troy,MO,38.99819,-90.98879
63381,truxton,MO,38.984,-91.25448
63382,vandalia,MO,39.30535,-91.49609
63383,warrenton,MO,38.80634,-91.19085
63384,wellsville,MO,39.09235,-91.56
63385,wentzville,MO,38.79701,-90.85757
63386,west alton,MO,38.86962,-90.21517
63387,whiteside,MO,39.18408,-91.01672
63388,williamsburg,MO,38.8877,-91.74286
63389,winfield,MO,39.0052,-90.77882
63390,wright city,MO,38.80681,-91.04076
63401,hannibal,MO,39.69234,-91.45657
63430,alexandria,MO,40.38959,-91.54038
63431,anabel,MO,39.74404,-92.32713
63432,arbela,MO,40.50058,-91.99891
63433,ashburn,MO,39.53296,-91.13169
63434,bethel,MO,39.9068,-91.9501
63435,canton,MO,40.20545,-91.58374
63436,center,MO,39.50658,-91.54662
63437,clarence,MO,39.73182,-92.23722
63438,durham,MO,39.96117,-91.68649
63439,emden,MO,39.80198,-91.86059
63440,ewing,MO,39.97681,-91.75185
63441,frankford,MO,39.47846,-91.30957
63442,granger,MO,39.47846,-91.30957
63443,hunnewell,MO,39.66859,-91.868
63445,kahoka,MO,40.39883,-91.72564
63446,knox city,MO,40.13623,-92.00385
63447,la belle,MO,40.09495,-91.90277
63448,la grange,MO,40.02694,-91.55354
63450,lentner,MO,39.67122,-92.14847
63451,leonard,MO,39.90604,-92.20448
63452,lewistown,MO,40.09119,-91.78605
63453,luray,MO,40.50434,-91.87114
63454,maywood,MO,39.92671,-91.64759
63456,monroe city,MO,39.65584,-91.72647
63457,monticello,MO,40.16591,-91.70263
63458,newark,MO,39.99235,-92.02154
63459,new london,MO,39.58147,-91.37768
63460,novelty,MO,39.99865,-92.21189
63461,palmyra,MO,39.79799,-91.55773
63462,perry,MO,39.42545,-91.69914
63463,philadelphia,MO,39.84514,-91.76016
63464,plevna,MO,39.84514,-91.76016
63465,revere,MO,40.51715,-91.67527
63466,saint patrick,MO,40.51715,-91.67527
63467,saverton,MO,39.64834,-91.27051
63468,shelbina,MO,39.68064,-92.01349
63469,shelbyville,MO,39.83349,-92.04296
63471,taylor,MO,39.92478,-91.5073
63472,wayland,MO,40.40017,-91.58421
63473,williamstown,MO,40.24913,-91.7852
63474,wyaconda,MO,40.3513,-91.89948
63501,kirksville,MO,40.16727,-92.59033
63530,atlanta,MO,39.90545,-92.45446
63531,baring,MO,40.29939,-92.25036
63532,bevier,MO,39.76086,-92.57343
63533,brashear,MO,40.20497,-92.39463
63534,callao,MO,39.74492,-92.64731
63535,coatsville,MO,40.56894,-92.65858
63536,downing,MO,40.49056,-92.35914
63537,edina,MO,40.14854,-92.16016
63538,elmer,MO,39.95441,-92.67004
63539,ethel,MO,39.91474,-92.75527
63540,gibbs,MO,40.10398,-92.40659
63541,glenwood,MO,40.50357,-92.62976
63543,gorin,MO,40.35696,-92.00855
63544,green castle,MO,40.25126,-92.84263
63545,green city,MO,40.26899,-92.96453
63546,greentop,MO,40.33071,-92.51474
63547,hurdland,MO,40.13754,-92.29973
63548,lancaster,MO,40.5301,-92.48525
63549,la plata,MO,40.01822,-92.48597
63551,livonia,MO,40.50062,-92.73559
63552,macon,MO,39.75977,-92.44742
63555,memphis,MO,40.48105,-92.19578
63556,milan,MO,40.18512,-93.125
63557,new boston,MO,39.97622,-92.87156
63558,new cambria,MO,39.74247,-92.75304
63559,novinger,MO,40.22226,-92.74501
63560,pollock,MO,40.35817,-93.11878
63561,queen city,MO,40.41936,-92.54225
63563,rutledge,MO,40.30412,-92.07062
63565,unionville,MO,40.48406,-92.94505
63566,winigan,MO,40.0503,-92.9253
63567,worthington,MO,40.41881,-92.71978
63601,park hills,MO,37.82421,-90.54706
63620,annapolis,MO,37.3946,-90.65369
63621,arcadia,MO,37.48723,-90.60606
63622,belgrade,MO,37.7887,-90.89655
63623,belleview,MO,37.67519,-90.88897
63624,bismarck,MO,37.75235,-90.64099
63625,black,MO,37.57042,-90.97794
63626,blackwell,MO,38.06894,-90.68797
63627,bloomsdale,MO,38.04471,-90.25724
63628,bonne terre,MO,37.94102,-90.52332
63629,bunker,MO,37.41515,-91.23542
63630,cadet,MO,38.01825,-90.72722
63631,caledonia,MO,37.7466,-90.78287
63632,cascade,MO,37.7466,-90.78287
63633,centerville,MO,37.42855,-91.01848
63636,des arc,MO,37.29551,-90.57777
63637,doe run,MO,37.71967,-90.51407
63638,ellington,MO,37.21667,-91.00725
63640,farmington,MO,37.75097,-90.36962
63645,fredericktown,MO,37.53669,-90.33513
63648,irondale,MO,37.82143,-90.6949
63650,ironton,MO,37.61627,-90.6314
63651,knob lick,MO,37.61627,-90.6314
63653,leadwood,MO,37.86025,-90.59161
63654,lesterville,MO,37.45815,-90.8546
63655,marquand,MO,37.39352,-90.20766
63656,middle brook,MO,37.59293,-90.79903
63660,mineral point,MO,37.91346,-90.69781
63662,patton,MO,37.53113,-90.05129
63663,pilot knob,MO,37.62499,-90.64609
63664,potosi,MO,37.91252,-90.91973
63665,redford,MO,37.30805,-90.84559
63666,reynolds,MO,37.39807,-91.05979
63670,sainte genevieve,MO,37.89579,-90.16836
63673,saint mary,MO,37.84217,-89.99082
63674,tiff,MO,38.03131,-90.65785
63675,vulcan,MO,37.30476,-90.68976
63701,cape girardeau,MO,37.33785,-89.57681
63702,cape girardeau,MO,37.33785,-89.57681
63703,cape girardeau,MO,37.27381,-89.53994
63730,advance,MO,37.09788,-89.91707
63732,altenburg,MO,37.5916,-89.58041
63735,bell city,MO,36.98629,-89.77981
63736,benton,MO,37.0849,-89.50747
63737,brazeau,MO,37.0849,-89.50747
63738,brownwood,MO,37.0893,-89.95738
63739,burfordville,MO,37.36029,-89.80045
63740,chaffee,MO,37.17594,-89.68507
63742,commerce,MO,37.15867,-89.44618
63743,daisy,MO,37.51737,-89.82544
63744,delta,MO,37.19589,-89.73816
63745,dutchtown,MO,37.24193,-89.69406
63746,farrar,MO,37.70782,-89.69483
63747,friedheim,MO,37.5597,-89.80889
63748,frohna,MO,37.67265,-89.62222
63750,gipsy,MO,37.14849,-90.18596
63751,glenallen,MO,37.28122,-90.13552
63752,gordonville,MO,37.28122,-90.13552
63755,jackson,MO,37.44246,-89.63964
63758,kelso,MO,37.18647,-89.55677
63760,leopold,MO,37.24007,-89.90157
63763,mc gee,MO,37.05533,-90.17657
63764,marble hill,MO,37.31917,-89.99003
63766,millersville,MO,37.43449,-89.84408
63767,morley,MO,37.04621,-89.61117
63769,oak ridge,MO,37.52116,-89.73899
63770,old appleton,MO,37.5975,-89.70306
63771,oran,MO,37.07344,-89.7063
63774,perkins,MO,37.09603,-89.75993
63775,perryville,MO,37.71394,-89.88138
63776,mc bride,MO,37.71394,-89.88138
63779,pocahontas,MO,37.71394,-89.88138
63780,scott city,MO,37.1894,-89.51421
63781,sedgewickville,MO,37.53857,-89.92913
63782,sturdivant,MO,37.11359,-90.0278
63783,uniontown,MO,37.60724,-89.67986
63784,vanduser,MO,36.98454,-89.69155
63785,whitewater,MO,37.26415,-89.81515
63787,zalma,MO,37.12578,-90.1233
63801,sikeston,MO,36.89804,-89.60533
63820,anniston,MO,36.82421,-89.32559
63821,arbyrd,MO,36.04869,-90.23924
63822,bernie,MO,36.66432,-90.00176
63823,bertrand,MO,36.89568,-89.45633
63824,blodgett,MO,37.00501,-89.52662
63825,bloomfield,MO,36.9271,-89.94559
63826,braggadocio,MO,36.17481,-89.85056
63827,bragg city,MO,36.26011,-89.88749
63828,canalou,MO,36.75037,-89.69183
63829,cardwell,MO,36.03861,-90.31333
63830,caruthersville,MO,36.13005,-89.69069
63833,catron,MO,36.6455,-89.72895
63834,charleston,MO,36.92082,-89.27889
63837,clarkton,MO,36.45875,-89.99543
63839,cooter,MO,36.04477,-89.8136
63840,deering,MO,36.04477,-89.8136
63841,dexter,MO,36.77337,-89.98702
63845,east prairie,MO,36.70987,-89.32335
63846,essex,MO,36.82189,-89.80302
63847,gibson,MO,36.43996,-90.03892
63848,gideon,MO,36.44765,-89.89886
63849,gobler,MO,36.13284,-89.98294
63850,grayridge,MO,36.13284,-89.98294
63851,hayti,MO,36.25888,-89.71726
63852,holcomb,MO,36.37352,-90.01536
63853,holland,MO,36.06487,-89.87044
63855,hornersville,MO,36.05434,-90.07053
63857,kennett,MO,36.22453,-90.04695
63860,kewanee,MO,36.65333,-89.58819
63862,lilbourn,MO,36.57858,-89.68325
63863,malden,MO,36.56464,-89.9795
63866,marston,MO,36.5328,-89.60421
63867,matthews,MO,36.73738,-89.54805
63868,morehouse,MO,36.84916,-89.69337
63869,new madrid,MO,36.59589,-89.48586
63870,parma,MO,36.622,-89.84782
63873,portageville,MO,36.42373,-89.67056
63874,risco,MO,36.54712,-89.81846
63875,rives,MO,36.54712,-89.81846
63876,senath,MO,36.13179,-90.16852
63877,steele,MO,36.07562,-89.85708
63878,tallapoosa,MO,36.50301,-89.82234
63879,wardell,MO,36.35478,-89.81705
63880,whiteoak,MO,36.32723,-90.0251
63881,wolf island,MO,36.32723,-90.0251
63882,wyatt,MO,36.91478,-89.22185
63901,poplar bluff,MO,36.76635,-90.46267
63902,poplar bluff,MO,36.76761,-90.4271
63931,briar,MO,36.76761,-90.4271
63932,broseley,MO,36.68997,-90.2508
63933,campbell,MO,36.52847,-90.11044
63934,clubb,MO,37.19796,-90.38412
63935,doniphan,MO,36.67173,-90.9157
63936,dudley,MO,36.80759,-90.13448
63937,ellsinore,MO,36.94006,-90.76895
63938,fagus,MO,36.94006,-90.76895
63939,fairdealing,MO,36.6634,-90.68204
63940,fisk,MO,36.77098,-90.22759
63941,fremont,MO,36.89012,-91.17029
63942,gatewood,MO,36.55101,-91.07906
63943,grandin,MO,36.82855,-90.79023
63944,greenville,MO,37.10636,-90.3659
63945,harviell,MO,36.63478,-90.54576
63950,lodi,MO,36.63478,-90.54576
63951,lowndes,MO,37.12084,-90.2634
63952,mill spring,MO,37.00929,-90.65114
63953,naylor,MO,36.58187,-90.63153
63954,neelyville,MO,36.55756,-90.47373
63955,oxly,MO,36.60357,-90.68089
63956,patterson,MO,37.21161,-90.51818
63957,piedmont,MO,37.1451,-90.68288
63960,puxico,MO,36.96109,-90.12299
63961,qulin,MO,36.57073,-90.27104
63962,rombauer,MO,36.8441,-90.28144
63963,shook,MO,36.8441,-90.28144
63964,silva,MO,37.25404,-90.39997
63965,van buren,MO,36.9678,-91.01243
63966,wappapello,MO,36.97804,-90.26248
63967,williamsville,MO,36.94606,-90.47916
64001,alma,MO,39.1053,-93.54213
64002,lees summit,MO,39.1053,-93.54213
64011,bates city,MO,38.96596,-94.0688
64012,belton,MO,38.78686,-94.54993
64013,blue springs,MO,38.78686,-94.54993
64014,blue springs,MO,39.00708,-94.25502
64015,blue springs,MO,39.01411,-94.30633
64016,buckner,MO,39.11772,-94.21475
64017,camden,MO,39.19551,-94.02403
64018,camden point,MO,39.45249,-94.72685
64019,centerview,MO,38.77582,-93.86392
64020,concordia,MO,38.96606,-93.59125
64021,corder,MO,39.10664,-93.62757
64022,dover,MO,39.19508,-93.67276
64024,excelsior springs,MO,39.32368,-94.22796
64028,farley,MO,39.32368,-94.22796
64029,grain valley,MO,39.00579,-94.21514
64030,grandview,MO,38.88014,-94.52271
64034,greenwood,MO,38.85237,-94.29942
64035,hardin,MO,39.29491,-93.80949
64036,henrietta,MO,39.19828,-93.9354
64037,higginsville,MO,39.05744,-93.73281
64040,holden,MO,38.72148,-93.98639
64048,holt,MO,39.44387,-94.36714
64050,independence,MO,39.11513,-94.4076
64051,independence,MO,39.11513,-94.4076
64052,independence,MO,39.07339,-94.4502
64053,independence,MO,39.10994,-94.46477
64054,independence,MO,39.11,-94.44004
64055,independence,MO,39.05071,-94.39855
64056,independence,MO,39.1105,-94.31636
64057,independence,MO,39.06923,-94.32405
